Season,gmDate,playLNm,playFNm,teamAbbr,teamConf,East_West,teamDiv,teamLoc,teamRslt,Wins,Game_count,teamDayOff,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt
2017,12/28/16,Oubre,Kelly,WAS,East,0,Southeast,Home,Win,1,1,2,Kelly Oubre Jr.,Bench,21,SF,79,203,12/9/95,2,1,3,0,0,3,3,1,0.3333,2,1,0.5,1,0,0,0,0,0,0,2,2,IND,East,Central,Away,Loss
2017,12/28/16,Thornton,Marcus,WAS,East,0,Southeast,Home,Win,1,1,2,Marcus Thornton,Bench,20,SG,76,205,6/5/87,7,2,2,0,0,4,6,3,0.5,4,2,0.5,2,1,0.5,2,0,0,1,4,5,IND,East,Central,Away,Loss
2017,12/28/16,Smith,Jason,WAS,East,0,Southeast,Home,Win,1,1,2,Jason Smith,Bench,18,PF,84,240,3/2/86,7,1,1,0,0,3,4,3,0.75,3,2,0.6667,1,1,1,2,0,0,3,4,7,IND,East,Central,Away,Loss
2017,12/28/16,Burke,Alfonso,WAS,East,0,Southeast,Home,Win,1,1,2,Trey Burke,Bench,11,PG,73,190,11/12/92,0,0,1,0,1,0,5,0,0,2,0,0,3,0,0,0,0,0,1,1,2,IND,East,Central,Away,Loss
2017,12/28/16,McClellan,Sheldon,WAS,East,0,Southeast,Home,Win,1,1,2,Sheldon McClellan,Bench,7,SG,77,200,12/21/92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,East,Central,Away,Loss
2017,12/28/16,Nicholson,Andrew,WAS,East,0,Southeast,Home,Win,1,1,2,Andrew Nicholson,Bench,7,PF,81,250,12/8/89,2,0,0,2,0,2,3,1,0.3333,2,1,0.5,1,0,0,0,0,0,2,0,2,IND,East,Central,Away,Loss
2017,12/28/16,Rose,Derrick,NY,East,0,Atlantic,Away,Loss,0,1,2,Derrick Rose,Starter,43,PG,75,190,10/4/88,26,6,2,0,0,3,28,9,0.3214,26,9,0.3462,2,0,0,9,8,0.8889,2,5,7,ATL,East,Southeast,Home,Win
2017,12/28/16,Porziņģis,Kristaps,NY,East,0,Atlantic,Away,Loss,0,1,2,Kristaps Porziņģis,Starter,42,PF,85,231,8/2/95,24,1,5,1,3,4,17,7,0.4118,9,3,0.3333,8,4,0.5,9,6,0.6667,2,6,8,ATL,East,Southeast,Home,Win
2017,12/28/16,Noah,Joakim,NY,East,0,Atlantic,Away,Loss,0,1,2,Joakim Noah,Starter,38,C,83,232,2/25/85,14,3,1,2,1,3,8,5,0.625,8,5,0.625,0,0,0,4,4,1,6,10,16,ATL,East,Southeast,Home,Win
2017,12/28/16,Vujacic,Sasha,NY,East,0,Atlantic,Away,Loss,0,1,2,Sasha Vujacic,Starter,27,SG,79,205,3/8/84,2,1,0,1,0,1,7,1,0.1429,4,1,0.25,3,0,0,0,0,0,1,4,5,ATL,East,Southeast,Home,Win
2017,12/28/16,Anthony,Carmelo,NY,East,0,Atlantic,Away,Loss,0,1,2,Carmelo Anthony,Starter,15,SF,80,230,5/29/84,10,1,1,0,0,1,9,4,0.4444,7,3,0.4286,2,1,0.5,2,1,0.5,1,4,5,ATL,East,Southeast,Home,Win
2017,12/28/16,Holiday,Justin,NY,East,0,Atlantic,Away,Loss,0,1,2,Justin Holiday,Bench,34,SG,78,185,4/5/89,14,4,3,2,1,1,12,5,0.4167,5,3,0.6,7,2,0.2857,2,2,1,1,2,3,ATL,East,Southeast,Home,Win
2017,12/28/16,Jennings,Brandon,NY,East,0,Atlantic,Away,Loss,0,1,2,Brandon Jennings,Bench,28,PG,73,170,9/23/89,2,3,1,1,1,3,5,1,0.2,1,1,1,4,0,0,0,0,0,0,4,4,ATL,East,Southeast,Home,Win
2017,12/28/16,O'Quinn,Kyle,NY,East,0,Atlantic,Away,Loss,0,1,2,Kyle O'Quinn,Bench,13,C,82,224,3/26/90,6,0,2,1,1,3,5,3,0.6,5,3,0.6,0,0,0,0,0,0,0,4,4,ATL,East,Southeast,Home,Win
2017,12/28/16,Thomas,Lance,NY,East,0,Atlantic,Away,Loss,0,1,2,Lance Thomas,Bench,12,SF,80,225,4/24/88,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,ATL,East,Southeast,Home,Win
2017,12/28/16,Hernangómez,Guillermo,NY,East,0,Atlantic,Away,Loss,0,1,2,Willy Hernangómez,Bench,10,C,82,249,5/27/94,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,ATL,East,Southeast,Home,Win
2017,12/28/16,Kuzminskas,Mindaugas,NY,East,0,Atlantic,Away,Loss,0,1,2,Mindaugas Kuzminskas,Bench,3,SF,81,215,10/19/89,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,East,Southeast,Home,Win
2017,12/28/16,Millsap,Paul,ATL,East,0,Southeast,Home,Win,1,1,1,Paul Millsap,Starter,41,PF,80,245,2/10/85,12,6,0,1,2,3,20,4,0.2,14,3,0.2143,6,1,0.1667,4,3,0.75,3,4,7,NY,East,Atlantic,Away,Loss
2017,12/28/16,Schröder,Dennis,ATL,East,0,Southeast,Home,Win,1,1,1,Dennis Schröder,Starter,40,PG,73,168,9/15/93,27,5,2,2,0,2,21,11,0.5238,18,10,0.5556,3,1,0.3333,6,4,0.6667,0,0,0,NY,East,Atlantic,Away,Loss
2017,12/28/16,Bazemore,Kent,ATL,East,0,Southeast,Home,Win,1,1,1,Kent Bazemore,Starter,40,SF,77,195,7/1/89,11,4,3,0,0,4,12,4,0.3333,8,3,0.375,4,1,0.25,2,2,1,0,1,1,NY,East,Atlantic,Away,Loss
2017,12/28/16,Howard,Dwight,ATL,East,0,Southeast,Home,Win,1,1,1,Dwight Howard,Starter,39,C,83,265,12/8/85,16,3,1,1,1,5,9,6,0.6667,9,6,0.6667,0,0,0,6,4,0.6667,7,15,22,NY,East,Atlantic,Away,Loss
2017,12/28/16,Sefolosha,Thabo,ATL,East,0,Southeast,Home,Win,1,1,1,Thabo Sefolosha,Starter,31,SF,77,215,5/2/84,11,0,4,2,0,2,7,3,0.4286,3,2,0.6667,4,1,0.25,4,4,1,1,5,6,NY,East,Atlantic,Away,Loss
2017,12/28/16,Korver,Kyle,ATL,East,0,Southeast,Home,Win,1,1,1,Kyle Korver,Bench,25,SG,79,210,3/17/81,13,1,1,0,0,0,10,4,0.4,5,1,0.2,5,3,0.6,2,2,1,0,5,5,NY,East,Atlantic,Away,Loss
2017,12/28/16,Muscala,Michael,ATL,East,0,Southeast,Home,Win,1,1,1,Mike Muscala,Bench,14,PF,83,239,7/1/91,2,0,1,1,0,0,4,1,0.25,3,1,0.3333,1,0,0,0,0,0,3,2,5,NY,East,Atlantic,Away,Loss
2017,12/28/16,Hardaway,Timothy,ATL,East,0,Southeast,Home,Win,1,1,1,Tim Hardaway Jr.,Bench,13,SG,78,205,3/16/92,0,0,0,0,0,2,7,0,0,5,0,0,2,0,0,0,0,0,1,2,3,NY,East,Atlantic,Away,Loss
2017,12/28/16,Humphries,Kris,ATL,East,0,Southeast,Home,Win,1,1,1,Kris Humphries,Bench,12,PF,81,235,2/6/85,6,0,0,1,0,0,8,2,0.25,7,2,0.2857,1,0,0,2,2,1,3,4,7,NY,East,Atlantic,Away,Loss
2017,12/28/16,Delaney,Malcolm,ATL,East,0,Southeast,Home,Win,1,1,1,Malcolm Delaney,Bench,10,PG,75,190,3/11/89,4,0,1,0,0,1,4,2,0.5,3,2,0.6667,1,0,0,1,0,0,0,0,0,NY,East,Atlantic,Away,Loss
2017,12/28/16,Antetokounmpo,Giannis,MIL,East,0,Central,Away,Win,1,1,2,Giannis Antetokounmpo,Starter,35,SF,82,205,12/16/94,23,8,1,2,0,2,18,8,0.4444,15,7,0.4667,3,1,0.3333,7,6,0.8571,1,4,5,DET,East,Central,Home,Loss
2017,12/28/16,Parker,Jabari,MIL,East,0,Central,Away,Win,1,1,2,Jabari Parker,Starter,34,PF,80,235,3/15/95,31,7,1,1,0,2,18,13,0.7222,11,9,0.8182,7,4,0.5714,1,1,1,0,9,9,DET,East,Central,Home,Loss
2017,12/28/16,Snell,Tony,MIL,East,0,Central,Away,Win,1,1,2,Tony Snell,Starter,28,SG,79,200,11/10/91,11,1,0,0,0,0,4,4,1,1,1,1,3,3,1,0,0,0,0,6,6,DET,East,Central,Home,Loss
2017,12/28/16,Dellavedova,Matthew,MIL,East,0,Central,Away,Win,1,1,2,Matthew Dellavedova,Starter,20,PG,76,190,9/8/90,11,2,1,0,0,2,7,4,0.5714,5,2,0.4,2,2,1,1,1,1,0,2,2,DET,East,Central,Home,Loss
2017,12/28/16,Henson,John,MIL,East,0,Central,Away,Win,1,1,2,John Henson,Starter,19,C,83,220,12/28/90,7,1,0,0,2,3,4,2,0.5,4,2,0.5,0,0,0,4,3,0.75,0,2,2,DET,East,Central,Home,Loss
2017,12/28/16,Brogdon,Malcolm,MIL,East,0,Central,Away,Win,1,1,2,Malcolm Brogdon,Bench,28,SG,78,223,12/11/92,8,8,2,1,0,1,6,4,0.6667,5,4,0.8,1,0,0,0,0,0,0,1,1,DET,East,Central,Home,Loss
2017,12/28/16,Monroe,Greg,MIL,East,0,Central,Away,Win,1,1,2,Greg Monroe,Bench,27,C,83,247,6/4/90,14,6,2,2,1,2,10,7,0.7,10,7,0.7,0,0,0,1,0,0,0,5,5,DET,East,Central,Home,Loss
2017,12/28/16,Beasley,Michael,MIL,East,0,Central,Away,Win,1,1,2,Michael Beasley,Bench,22,SF,82,235,1/9/89,7,3,0,1,2,0,8,3,0.375,8,3,0.375,0,0,0,2,1,0.5,0,3,3,DET,East,Central,Home,Loss
2017,12/28/16,Terry,Jason,MIL,East,0,Central,Away,Win,1,1,2,Jason Terry,Bench,20,SG,74,176,9/15/77,3,0,0,1,0,1,3,1,0.3333,0,0,0,3,1,0.3333,0,0,0,2,2,4,DET,East,Central,Home,Loss
2017,12/28/16,Maker,Thon,MIL,East,0,Central,Away,Win,1,1,2,Thon Maker,Bench,3,PF,85,216,2/25/97,2,0,0,0,0,1,3,1,0.3333,1,1,1,2,0,0,0,0,0,0,0,0,DET,East,Central,Home,Loss
2017,12/28/16,Novak,Steve,MIL,East,0,Central,Away,Win,1,1,2,Steve Novak,Bench,3,SF,82,220,6/13/84,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,DET,East,Central,Home,Loss
2017,12/28/16,Plumlee,Miles,MIL,East,0,Central,Away,Win,1,1,2,Miles Plumlee,Bench,3,C,82,245,9/1/88,2,0,0,0,0,0,2,1,0.5,2,1,0.5,0,0,0,0,0,0,0,0,0,DET,East,Central,Home,Loss
2017,12/28/16,Jackson,Reggie,DET,East,0,Central,Home,Loss,0,1,2,Reggie Jackson,Starter,34,PG,75,208,4/16/90,14,6,0,0,1,1,15,6,0.4,9,5,0.5556,6,1,0.1667,1,1,1,0,3,3,MIL,East,Central,Away,Win
2017,12/28/16,Caldwell-Pope,Kentavious,DET,East,0,Central,Home,Loss,0,1,2,Kentavious Caldwell-Pope,Starter,30,SG,78,204,2/18/93,6,7,1,1,0,1,7,3,0.4286,7,3,0.4286,0,0,0,0,0,0,0,2,2,MIL,East,Central,Away,Win
2017,12/28/16,Leuer,Jon,DET,East,0,Central,Home,Loss,0,1,2,Jon Leuer,Starter,29,PF,82,228,5/14/89,9,4,0,0,0,0,11,4,0.3636,9,3,0.3333,2,1,0.5,0,0,0,3,4,7,MIL,East,Central,Away,Win
2017,12/28/16,Drummond,Andre,DET,East,0,Central,Home,Loss,0,1,2,Andre Drummond,Starter,26,C,83,275,8/10/93,16,0,1,1,0,2,13,7,0.5385,13,7,0.5385,0,0,0,6,2,0.3333,4,5,9,MIL,East,Central,Away,Win
2017,12/28/16,Morris,Marcus,DET,East,0,Central,Home,Loss,0,1,2,Marcus Morris,Starter,23,PF,81,235,9/2/89,11,3,0,0,0,3,10,3,0.3,4,1,0.25,6,2,0.3333,4,3,0.75,1,1,2,MIL,East,Central,Away,Win
2017,12/28/16,Harris,Tobias,DET,East,0,Central,Home,Loss,0,1,2,Tobias Harris,Bench,31,SF,80,226,7/15/92,23,2,2,0,0,0,15,9,0.6,10,7,0.7,5,2,0.4,3,3,1,1,11,12,MIL,East,Central,Away,Win
2017,12/28/16,Smith,Ishmael,DET,East,0,Central,Home,Loss,0,1,2,Ishmael Smith,Bench,21,PG,72,175,7/5/88,2,4,4,1,0,1,5,1,0.2,4,1,0.25,1,0,0,0,0,0,0,0,0,MIL,East,Central,Away,Win
2017,12/28/16,Baynes,Aron,DET,East,0,Central,Home,Loss,0,1,2,Aron Baynes,Bench,18,C,82,260,12/9/86,6,0,0,1,0,4,3,3,1,3,3,1,0,0,0,0,0,0,0,4,4,MIL,East,Central,Away,Win
2017,12/28/16,Johnson,Stanley,DET,East,0,Central,Home,Loss,0,1,2,Stanley Johnson,Bench,16,SF,79,242,5/29/96,2,2,1,0,0,0,5,1,0.2,2,1,0.5,3,0,0,0,0,0,1,1,2,MIL,East,Central,Away,Win
2017,12/28/16,Ellenson,Henry,DET,East,0,Central,Home,Loss,0,1,2,Henry Ellenson,Bench,4,PF,83,242,1/13/97,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MIL,East,Central,Away,Win
2017,12/28/16,Marjanović,Boban,DET,East,0,Central,Home,Loss,0,1,2,Boban Marjanović,Bench,4,C,87,290,8/15/88,3,0,0,0,0,0,2,1,0.5,2,1,0.5,0,0,0,2,1,0.5,1,2,3,MIL,East,Central,Away,Win
2017,12/28/16,Hilliard,Darrun,DET,East,0,Central,Home,Loss,0,1,2,Darrun Hilliard,Bench,4,SG,78,215,4/13/93,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,MIL,East,Central,Away,Win
2017,12/28/16,Kilpatrick,Sean,BKN,East,0,Atlantic,Away,Loss,0,1,2,Sean Kilpatrick,Starter,34,SG,76,210,1/6/90,18,6,2,1,0,2,14,6,0.4286,5,2,0.4,9,4,0.4444,2,2,1,0,3,3,CHI,East,Central,Home,Win
2017,12/28/16,Lopez,Brook,BKN,East,0,Atlantic,Away,Loss,0,1,2,Brook Lopez,Starter,34,C,84,260,4/1/88,33,4,3,0,0,4,20,12,0.6,14,7,0.5,6,5,0.8333,4,4,1,1,2,3,CHI,East,Central,Home,Win
2017,12/28/16,Bogdanović,Bojan,BKN,East,0,Atlantic,Away,Loss,0,1,2,Bojan Bogdanović,Starter,28,SG,80,216,4/18/89,10,2,1,0,0,3,11,4,0.3636,7,3,0.4286,4,1,0.25,1,1,1,0,2,2,CHI,East,Central,Home,Win
2017,12/28/16,Booker,Trevor,BKN,East,0,Atlantic,Away,Loss,0,1,2,Trevor Booker,Starter,26,PF,79,240,11/25/87,6,2,2,0,1,0,7,3,0.4286,7,3,0.4286,0,0,0,0,0,0,6,8,14,CHI,East,Central,Home,Win
2017,12/28/16,Whitehead,Isaiah,BKN,East,0,Atlantic,Away,Loss,0,1,2,Isaiah Whitehead,Starter,19,PG,77,210,3/8/95,4,2,2,1,2,1,4,2,0.5,3,2,0.6667,1,0,0,0,0,0,0,2,2,CHI,East,Central,Home,Win
2017,12/28/16,Foye,Randy,BKN,East,0,Atlantic,Away,Loss,0,1,2,Randy Foye,Bench,28,SG,76,210,9/9/83,11,1,1,1,0,3,9,5,0.5556,5,4,0.8,4,1,0.25,2,0,0,0,5,5,CHI,East,Central,Home,Win
2017,12/28/16,LeVert,Caris,BKN,East,0,Atlantic,Away,Loss,0,1,2,Caris LeVert,Bench,20,SG,79,191,8/25/94,3,1,0,1,1,1,4,1,0.25,0,0,0,4,1,0.25,0,0,0,0,2,2,CHI,East,Central,Home,Win
2017,12/28/16,Hollis-Jefferson,Rondae,BKN,East,0,Atlantic,Away,Loss,0,1,2,Rondae Hollis-Jefferson,Bench,18,SF,79,220,1/3/95,7,1,2,2,0,3,7,2,0.2857,7,2,0.2857,0,0,0,5,3,0.6,0,1,1,CHI,East,Central,Home,Win
2017,12/28/16,Hamilton,Justin,BKN,East,0,Atlantic,Away,Loss,0,1,2,Justin Hamilton,Bench,18,C,84,260,4/1/90,5,2,0,1,1,1,7,2,0.2857,2,1,0.5,5,1,0.2,0,0,0,3,2,5,CHI,East,Central,Home,Win
2017,12/28/16,Dinwiddie,Spencer,BKN,East,0,Atlantic,Away,Loss,0,1,2,Spencer Dinwiddie,Bench,15,PG,78,200,4/6/93,2,0,1,2,0,4,3,0,0,3,0,0,0,0,0,2,2,1,0,1,1,CHI,East,Central,Home,Win
2017,12/28/16,Butler,Jimmy,CHI,East,0,Central,Home,Win,1,1,2,Jimmy Butler,Starter,38,SF,79,220,9/14/89,40,4,3,4,0,2,29,14,0.4828,27,13,0.4815,2,1,0.5,11,11,1,7,4,11,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Rondo,Rajon,CHI,East,0,Central,Home,Win,1,1,2,Rajon Rondo,Starter,35,PG,73,171,2/22/86,5,12,2,2,0,1,8,2,0.25,7,1,0.1429,1,1,1,0,0,0,2,7,9,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Lopez,Robin,CHI,East,0,Central,Home,Win,1,1,2,Robin Lopez,Starter,31,C,84,255,4/1/88,12,1,1,0,2,1,8,5,0.625,8,5,0.625,0,0,0,2,2,1,1,4,5,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Gibson,Taj,CHI,East,0,Central,Home,Win,1,1,2,Taj Gibson,Starter,29,PF,81,225,6/24/85,8,0,1,2,2,3,7,4,0.5714,7,4,0.5714,0,0,0,0,0,0,1,2,3,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Wade,Dwyane,CHI,East,0,Central,Home,Win,1,1,2,Dwyane Wade,Starter,22,SG,76,212,1/17/82,16,1,3,0,1,1,13,5,0.3846,12,5,0.4167,1,0,0,7,6,0.8571,2,2,4,BKN,East,Atlantic,Away,Loss
2017,12/28/16,McDermott,Douglas,CHI,East,0,Central,Home,Win,1,1,2,Doug McDermott,Bench,30,SF,80,225,1/3/92,7,0,1,0,0,1,6,2,0.3333,4,2,0.5,2,0,0,3,3,1,1,3,4,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Mirotić,Nikola,CHI,East,0,Central,Home,Win,1,1,2,Nikola Mirotić,Bench,25,PF,82,236,2/11/91,7,0,3,0,3,4,7,1,0.1429,3,0,0,4,1,0.25,4,4,1,1,3,4,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Carter-Williams,Michael,CHI,East,0,Central,Home,Win,1,1,2,Michael Carter-Williams,Bench,15,PG,78,185,10/12/91,4,2,3,0,0,1,6,1,0.1667,4,1,0.25,2,0,0,2,2,1,1,5,6,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Felício,Cristiano,CHI,East,0,Central,Home,Win,1,1,2,Cristiano Felício,Bench,11,PF,82,275,7/7/92,2,0,1,0,1,2,3,1,0.3333,3,1,0.3333,0,0,0,0,0,0,2,7,9,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Grant,Holdyn,CHI,East,0,Central,Home,Win,1,1,2,Jerian Grant,Bench,3,PG,77,204,10/9/92,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BKN,East,Atlantic,Away,Loss
2017,12/28/16,Jordan,DeAndre,LAC,West,1,Pacific,Away,Loss,0,1,1,DeAndre Jordan,Starter,39,C,84,255,7/21/88,13,1,4,0,2,4,6,5,0.8333,6,5,0.8333,0,0,0,8,3,0.375,5,20,25,NO,West,Southwest,Home,Win
2017,12/28/16,Mbah a Moute,Luc Richard,LAC,West,1,Pacific,Away,Loss,0,1,1,Luc Richard Mbah a Moute,Starter,32,PF,80,232,9/9/86,6,0,1,1,0,2,6,2,0.3333,2,0,0,4,2,0.5,0,0,0,1,3,4,NO,West,Southwest,Home,Win
2017,12/28/16,Rivers,Austin,LAC,West,1,Pacific,Away,Loss,0,1,1,Austin Rivers,Starter,32,PG,76,200,8/1/92,22,0,1,2,0,3,20,9,0.45,12,7,0.5833,8,2,0.25,2,2,1,3,1,4,NO,West,Southwest,Home,Win
2017,12/28/16,Paul,Chris,LAC,West,1,Pacific,Away,Loss,0,1,1,Chris Paul,Starter,31,PG,72,175,5/6/85,21,6,1,1,0,3,15,7,0.4667,8,5,0.625,7,2,0.2857,5,5,1,3,5,8,NO,West,Southwest,Home,Win
2017,12/28/16,Johnson,Wesley,LAC,West,1,Pacific,Away,Loss,0,1,1,Wes Johnson,Starter,19,SF,79,205,7/11/87,2,0,0,0,0,1,7,1,0.1429,5,1,0.2,2,0,0,0,0,0,4,4,8,NO,West,Southwest,Home,Win
2017,12/28/16,Crawford,Jamal,LAC,West,1,Pacific,Away,Loss,0,1,1,Jamal Crawford,Bench,29,SG,78,185,3/20/80,7,3,1,0,0,1,15,3,0.2,12,3,0.25,3,0,0,1,1,1,0,0,0,NO,West,Southwest,Home,Win
2017,12/28/16,Felton,Raymond,LAC,West,1,Pacific,Away,Loss,0,1,1,Raymond Felton,Bench,22,PG,73,205,6/26/84,3,3,2,2,0,2,5,1,0.2,1,0,0,4,1,0.25,0,0,0,0,1,1,NO,West,Southwest,Home,Win
2017,12/28/16,Speights,Marreese,LAC,West,1,Pacific,Away,Loss,0,1,1,Marreese Speights,Bench,18,C,82,255,8/4/87,11,1,1,0,2,4,12,4,0.3333,5,2,0.4,7,2,0.2857,1,1,1,0,4,4,NO,West,Southwest,Home,Win
2017,12/28/16,Bass,Brandon,LAC,West,1,Pacific,Away,Loss,0,1,1,Brandon Bass,Bench,13,PF,80,250,4/30/85,7,1,0,0,0,0,7,3,0.4286,7,3,0.4286,0,0,0,1,1,1,1,3,4,NO,West,Southwest,Home,Win
2017,12/28/16,Anderson,Alan,LAC,West,1,Pacific,Away,Loss,0,1,1,Alan Anderson,Bench,5,SG,78,220,10/16/82,6,0,0,0,0,0,3,2,0.6667,1,0,0,2,2,1,0,0,0,0,1,1,NO,West,Southwest,Home,Win
2017,12/28/16,Davis,Anthony,NO,West,1,Southwest,Home,Win,1,1,2,Anthony Davis,Starter,37,PF,82,220,3/11/93,20,1,0,3,2,4,16,8,0.5,14,8,0.5714,2,0,0,8,4,0.5,1,4,5,LAC,West,Pacific,Away,Loss
2017,12/28/16,Holiday,Jrue,NO,West,1,Southwest,Home,Win,1,1,2,Jrue Holiday,Starter,34,PG,75,180,6/12/90,11,9,2,2,0,3,12,5,0.4167,11,5,0.4545,1,0,0,2,1,0.5,0,4,4,LAC,West,Pacific,Away,Loss
2017,12/28/16,Cunningham,Dante,NO,West,1,Southwest,Home,Win,1,1,2,Dante Cunningham,Starter,32,PF,80,227,4/22/87,6,3,1,1,1,1,6,2,0.3333,1,0,0,5,2,0.4,0,0,0,1,8,9,LAC,West,Pacific,Away,Loss
2017,12/28/16,Hill,Solomon,NO,West,1,Southwest,Home,Win,1,1,2,Solomon Hill,Starter,24,SF,79,220,3/18/91,5,2,0,1,0,2,4,1,0.25,1,0,0,3,1,0.3333,2,2,1,1,3,4,LAC,West,Pacific,Away,Loss
2017,12/28/16,Hield,Chavano,NO,West,1,Southwest,Home,Win,1,1,2,Buddy Hield,Starter,23,SG,77,212,12/17/93,17,0,1,2,0,1,11,7,0.6364,6,4,0.6667,5,3,0.6,0,0,0,1,5,6,LAC,West,Pacific,Away,Loss
2017,12/28/16,Galloway,Langston,NO,West,1,Southwest,Home,Win,1,1,2,Langston Galloway,Bench,31,SG,74,202,12/9/91,12,0,0,1,1,1,10,4,0.4,5,3,0.6,5,1,0.2,4,3,0.75,0,4,4,LAC,West,Pacific,Away,Loss
2017,12/28/16,Jones,Terrence,NO,West,1,Southwest,Home,Win,1,1,2,Terrence Jones,Bench,23,PF,81,252,1/9/92,10,2,0,1,0,2,12,4,0.3333,11,4,0.3636,1,0,0,5,2,0.4,3,2,5,LAC,West,Pacific,Away,Loss
2017,12/28/16,Moore,E'Twaun,NO,West,1,Southwest,Home,Win,1,1,2,E'Twaun Moore,Bench,20,SG,76,191,2/25/89,9,1,1,0,2,0,7,4,0.5714,4,3,0.75,3,1,0.3333,0,0,0,0,3,3,LAC,West,Pacific,Away,Loss
2017,12/28/16,Evans,Tyreke,NO,West,1,Southwest,Home,Win,1,1,2,Tyreke Evans,Bench,16,SG,78,220,9/19/89,12,5,1,0,0,2,9,5,0.5556,5,3,0.6,4,2,0.5,0,0,0,1,4,5,LAC,West,Pacific,Away,Loss
2017,12/28/16,Booker,Devin,PHO,West,1,Pacific,Away,Loss,0,1,2,Devin Booker,Starter,29,SG,78,206,10/30/96,8,4,3,2,0,4,13,2,0.1538,11,2,0.1818,2,0,0,4,4,1,0,3,3,SA,West,Southwest,Home,Win
2017,12/28/16,Bledsoe,Eric,PHO,West,1,Pacific,Away,Loss,0,1,2,Eric Bledsoe,Starter,27,PG,73,190,12/9/89,13,3,1,0,0,3,9,6,0.6667,7,6,0.8571,2,0,0,1,1,1,1,1,2,SA,West,Southwest,Home,Win
2017,12/28/16,Chandler,Tyson,PHO,West,1,Pacific,Away,Loss,0,1,2,Tyson Chandler,Starter,25,C,85,240,10/2/82,4,0,2,0,0,2,3,2,0.6667,3,2,0.6667,0,0,0,0,0,0,0,7,7,SA,West,Southwest,Home,Win
2017,12/28/16,Chriss,Marquese,PHO,West,1,Pacific,Away,Loss,0,1,2,Marquese Chriss,Starter,21,PF,82,235,7/2/97,13,1,3,1,0,2,9,5,0.5556,6,4,0.6667,3,1,0.3333,6,2,0.3333,2,0,2,SA,West,Southwest,Home,Win
2017,12/28/16,Tucker,Anthony,PHO,West,1,Pacific,Away,Loss,0,1,2,P.J. Tucker,Starter,16,SF,77,225,5/5/85,2,1,3,2,1,0,3,1,0.3333,1,1,1,2,0,0,0,0,0,0,2,2,SA,West,Southwest,Home,Win
2017,12/28/16,Warren,Anthony,PHO,West,1,Pacific,Away,Loss,0,1,2,T.J. Warren,Bench,34,SF,80,215,9/5/93,23,1,2,1,1,3,12,6,0.5,10,5,0.5,2,1,0.5,10,10,1,3,3,6,SA,West,Southwest,Home,Win
2017,12/28/16,Bender,Dragan,PHO,West,1,Pacific,Away,Loss,0,1,2,Dragan Bender,Bench,27,PF,84,216,11/17/97,10,1,0,1,1,2,4,4,1,2,2,1,2,2,1,0,0,0,0,4,4,SA,West,Southwest,Home,Win
2017,12/28/16,Knight,Brandon,PHO,West,1,Pacific,Away,Loss,0,1,2,Brandon Knight,Bench,23,PG,75,189,2/2/91,14,5,3,1,1,2,12,6,0.5,10,4,0.4,2,2,1,1,0,0,0,1,1,SA,West,Southwest,Home,Win
2017,12/28/16,Len,Oleksiy,PHO,West,1,Pacific,Away,Loss,0,1,2,Alex Len,Bench,20,C,85,255,6/16/93,6,2,1,1,0,3,4,2,0.5,4,2,0.5,0,0,0,2,2,1,1,4,5,SA,West,Southwest,Home,Win
2017,12/28/16,Barbosa,Leandro,PHO,West,1,Pacific,Away,Loss,0,1,2,Leandro Barbosa,Bench,13,SG,75,194,11/28/82,5,1,2,2,0,3,4,2,0.5,3,1,0.3333,1,1,1,0,0,0,0,1,1,SA,West,Southwest,Home,Win
2017,12/28/16,Williams,Alan,PHO,West,1,Pacific,Away,Loss,0,1,2,Alan Williams,Bench,3,PF,80,260,1/28/93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,West,Southwest,Home,Win
